Index,Correlation Coefficient,Genes
6304,0.030415911400876565,FDXR
11466,0.030414372728334187,NAT1
9034,0.030410281034465608,KIR3DX1
10353,0.03040695846959104,LYRM7
9000,0.030404999252146993,KIF23
4324,0.030400462595485917,CSPP1
9560,0.030398883617455016,LMO3
19067,0.030396492819204094,WASF3
13835,0.030396152548964234,PPP3R2
2698,0.030391216426079972,PKD1L1-AS1
15265,0.030387268574191606,RUFY3
5878,0.03038116392313845,FAM131B
5754,0.0303789767279668,EXOSC8
9451,0.030371414897894414,LGALS9C
16998,0.030371165497628878,STEAP3
12466,0.030367722055227062,OR51M1
3019,0.030367016722827683,CBLC
14940,0.030365365376858505,RNF152
5038,0.03036005577671183,DNAJC14
5792,0.030348591887344536,FABP2
473,0.030344213693614657,AIM2
9273,0.030343384567697595,KRTAP5-9
2566,0.030329816630006192,FAXDC2
12658,0.03030431843718287,OST4
19454,0.030303130299321263,ZEB2
11422,0.03030216018563732,NACA
7290,0.030300969402920992,GPR25
12846,0.03029928177785135,PARVA
4377,0.030297643138430197,CTF1
14761,0.030294088829396725,RGL4
7240,0.03028426954270609,FFAR4
12279,0.03027791805233663,OR10K1
1917,0.030263687703211233,KNSTRN
4957,0.03026357358586039,DLG2
13005,0.030261197399163737,PDCD1LG2
326,0.03025261062780317,ADCK4
10674,0.030251616645875445,MED17
18527,0.030249888206833275,TTYH2
14752,0.030249272277011453,RFXAP
5722,0.030245890188851272,EVI5L
1090,0.030245812708407996,ASB2
12291,0.030242404155846503,OR11H12
3243,0.030238045551281886,CCND1
5594,0.030227728649867273,EPCAM
1309,0.030223854930395668,AWAT2
5983,0.03022099861520551,FAM193B
11044,0.030220635498014868,MRP63
19892,0.030219719764614083,ZNF621
281,0.030218461538233113,ADAM30
19939,0.030217735174548822,ZNF687
12612,0.030216880001612434,OR9A2
14640,0.030216869564775782,RBX1
6232,0.030216830556195194,FBXO28
17350,0.030209133598199215,TBC1D3
6110,0.03020570838301345,FAM78A
19669,0.03020544203812294,ZNF300
7928,0.030196146941764396,HNRNPL
5620,0.030187120926437366,EPOR
5952,0.030186243741323355,FAM177B
12888,0.03017842769624162,PCDH11X
13116,0.030176693735399995,PELI3
8996,0.030173712974475516,KIF20B
3398,0.03017194694619425,CDC37L1
6958,0.030169051822276156,GHRHR
10758,0.030167483685589302,MFAP1
16486,0.030165483217860403,SNORA80E
10189,0.030160209128701026,LRRC14B
8750,0.03015735814888174,KCNJ9
4786,0.030154459263926993,DEFB103A
16518,0.030152803608955305,SNORA71A
15999,0.030150070779057656,SLC18A2
4458,0.0301486686728001,FSP
18285,0.03014449866254133,TRIM48
3536,0.030143333874556102,CEBPD
9879,0.030140989372862137,LINC00883
13750,0.030140256722387182,PPIEL
12607,0.030136815442560173,OR8K1
11987,0.030136794074028268,NR2E3
1285,0.030133509802090314,ATXN3L
1514,0.03013282659781327,BIN3
14587,0.030129531047442343,RBM15B
8499,0.03012896721374613,IQCF5
4744,0.030128959980046787,DDX23
12941,0.03012158246270772,PCDHGA5
12751,0.030119717957678187,PADI3
10703,0.0301176217408317,MEGF11
7003,0.030116961651736444,GJC3
16498,0.030114543091281303,SNORA54
13979,0.030110824833007165,PRMT3
1788,0.03011020009733858,METTL25
18674,0.03010804575607346,UBE2Z
19489,0.030107778009188773,ZFP92
15188,0.03010262899006152,RPUSD1
993,0.030098045593371977,ARL16
12540,0.030092103729539403,OR5P2
17028,0.03009059245980042,STMN1
16233,0.03008076890315424,SLC4A6
11545,0.030079872081325964,SMIM10L2B
11054,0.030077983695204615,MRPL19
12111,0.030073418639205273,NUDT9P1
6274,0.03005992603887176,FCGR1A
2791,0.0300511576058044,C9orf108
4006,0.030046243109343628,COBLL1
564,0.030039765212828477,ALG6
17642,0.03003333658101909,TIMD4
18290,0.03002768132154197,TRIM52
5113,0.030027109753985846,DXO
5314,0.03002521878542962,ECHS1
4300,0.030020524839180645,CSH2
9872,0.03001963506223119,LINC02433
11285,0.03001223639420494,FLJ46603
9594,0.03000165757367397,GPR158-AS1
6581,0.02999459300050074,FOXK2
12401,0.02998513110159385,OR3A1
10976,0.02998473190254792,MORF4L1
19601,0.029983065463835456,ZNF95
18630,0.029979416477727852,UBAP2
9728,0.02997867725459224,MRPL20-AS1
18320,0.02996741398410578,TRIO
15972,0.02996669526068339,SLC15A2
14438,0.029963093502642434,RABL3
14217,0.029959338348272246,PTK2B
3584,0.029945207846075107,CEP120
1725,0.029944570481307078,C10orf88
19854,0.02993199364962966,ZNF576
2764,0.029931964882707583,FAM205A
15501,0.02993131684930622,SDAD1
18702,0.029917930889087077,UBR7
11319,0.029917678407867614,MYH1
8733,0.029916455672275126,KCNIP2
16509,0.029915603148527575,SNORA63
1096,0.029910318075221192,MGC5540
14133,0.029909989761813353,PSMB6
17645,0.02990890344668866,TIMM13
12366,0.02990311240834172,OR2H2
4219,0.029889330118587534,CREG1
101,0.02988805549765017,ABCG1
17573,0.02988389539035971,TG
15807,0.029883018127096945,SH3BGRL3
17596,0.02987759539210271,THG1L
859,0.029877049034881323,AD2
16888,0.029875580983745466,SS18
6891,0.02987520020394075,PCAT4
17277,0.02986888185058837,TAPBPL
7113,0.029868343298087907,GNE
18875,0.02986618888148621,USP40
19290,0.029865666694832475,YAF2
11404,0.029862514451745866,NAA15
4083,0.029861403452246773,COPB2
9450,0.0298530159780354,LGALS9B
2320,0.02984493755299803,URB1-AS1
12824,0.029844455493538775,PARD6G
2068,0.029841693120641048,TIMM21
5434,0.029838691183767443,EIF2S3
14528,0.029837145909902642,RARS1
19042,0.029830446949243316,VSX1
17619,0.02980665538024091,THUMPD2
8494,0.02980661201054826,IQCD
7200,0.02980365339545455,GPBAR1
5712,0.029796831288345847,ETV3L
9124,0.029796382014093188,KLKB1
3772,0.029793258666887205,CIDEC
19605,0.02979238189315207,ZNF213
9722,0.029788201137871635,FRG2DP
17274,0.029787786104685722,TAOK3
5341,0.029787555849692008,EEF1A1P9
4663,0.02978415389778786,WDR21C
19461,0.02977838441462564,ZFAND6
18721,0.02977645108675177,UCK2
10519,0.029769438197294173,MAPK8
11508,0.02976727111166752,NCCRP1
1550,0.029763757938664998,BMPR1B
11985,0.029763685011675405,NR2C2
18425,0.029760817447743924,MRX58
11977,0.029758398343261813,NR1D2
11643,0.02974750004735325,NDUFS1
9837,0.029746247123313273,LINC01096
18901,0.029745150443206338,UTP14C
12946,0.029741836089016132,PCDHGB1
18438,0.029740156842641675,TSPYL6
10837,0.029730775817327502,MICAL3
6010,0.029718854297938645,FAM22G
4807,0.02971873300632484,DENND1B
3184,0.0297144772725558,CCDC85C
7879,0.029710985888852907,HMGB1
4795,0.02971087001161541,DEFB125
6856,0.02970736840723892,GBP6
12882,0.029707094421590932,PCBP2
11014,0.02970514560357558,MPPED2
12561,0.029703262873399583,OR6F1
10855,0.029701086283086,MINK1
16329,0.029701043291097424,SLMAP
5809,0.029695889876197663,FAH
12645,0.02969244089155178,OSBPL8
6101,0.029689357524945375,FAM74A3
5163,0.029679494553584526,DQX1
14961,0.029675324030254756,RNF208
19619,0.02966657351435757,FDZF2
3300,0.02966305503718791,CD180
10,0.029657923053628056,SRP14P1
2866,0.029656695577632307,CACNB3
14433,0.02964783254479695,RABGGTA
6989,0.029647089139969298,GJA3
8,0.029629139321151892,EZHIP
10176,0.02962872266240883,LRP1
8187,0.02962850640345925,IER3IP1
17187,0.029627951722551525,SYP
18003,0.02962790492184449,TMPRSS7
7204,0.029621926636630335,GPC2
5716,0.02962138156176917,ETV6
19481,0.02961831095912933,ZFP42
12488,0.029616966063349535,OR52L1
9420,0.02961385291598228,LEMD1
8125,0.029612660893300075,HTR4
16842,0.029612635304318912,SRA1
19295,0.029607536640287518,YBX2
16481,0.029606221153050345,SNORA38
12511,0.02960008157474497,OR5B12
9585,0.029599506490651274,LINC02731
17641,0.029596256057890586,TIGIT
14701,0.029596090081962498,REN
2132,0.029595405551252278,C1QL3
12074,0.02959238901485861,NTSR2
8540,0.029589168184448306,IRX6
13899,0.029588479198386673,PRDM7
9801,0.02958385259704318,GNAO1-DT
8083,0.02958243263944454,HSPA1L
8643,0.02957733264392433,JMJD4
20057,0.029576668346715688,ZNF880
16327,0.02957590392808888,SLITRK6
12927,0.029573848529258602,PCDHB3
3586,0.029573731216365362,CEP152
11361,0.02957327459174664,MYO1H
6698,0.029570315022801885,FYB
13010,0.02957007920905395,PDCD5
13664,0.02956704378503249,POM121L9P
4538,0.029566763666766475,CYP26A1
7992,0.029563894946423332,HPD
16774,0.02956154830022264,SPINK9
11307,0.029560514502468934,MYD88
16941,0.02955890803216281,ST6GALNAC5
17837,0.029556815804095783,TMEM178A
13361,0.02955456052561823,PIWIL2
8706,0.02955224394324433,KCNB2
16859,0.02954801457867792,SRI
7880,0.029527417526728876,HMGB2
10133,0.029519651273228757,FLJ10257
10952,0.029518799266662597,MOB2
10793,0.02951773870711009,MGAT5
17799,0.029515482032324087,TMEM144
8263,0.029515002597760027,IGFBP2
16757,0.029513149607706155,SPHK2
17561,0.029509850198730578,TGIF2LX
12160,0.029502323118159486,NXPH4
16235,0.029502175889129383,SLC4A9
593,0.029495305589403255,ALPP
19633,0.02948607020393536,ZNF253
2309,0.029477053540852203,AAR2
13665,0.02946845582452729,POM121
19203,0.029467554276286705,WNK4
2074,0.029465735831472106,C19orf18
11,0.029453730498283103,LOC391343
8214,0.029453466531727868,IFNA10
4426,0.029446913316792698,CUL1
6987,0.02943931515848911,GJA10
9749,0.029438121627886803,LINC00691
2198,0.02943406767005143,RHEX
2903,0.029430248937125304,CALML6
19377,0.029429187131388,ZBTB49
11649,0.029428447186920156,NDUFS7
3859,0.02942708318972102,CLEC3A
3448,0.029417789524327144,CDH9
4124,0.029411511631576473,COX4I2
11464,0.02940967404260322,NAT14
19428,0.029403893369094353,ZDBF2
3775,0.029402656053006133,CILP
3192,0.029400838580547733,MCUR1
17809,0.029396056473623117,TMEM150B
9621,0.02939539600090563,LOC100130872
693,0.02939260140629605,ANKRD20B
3437,0.029389974674929816,CDH22
4220,0.029378891630763602,CREG2
19215,0.029374504634393728,WNT5B
14604,0.029371181981720916,RBM39
13239,0.0293554231131125,PHIP
16468,0.02935389274318778,SNORA26
4762,0.029351196849024454,DDX51
10600,0.029350490130789282,MC1R
16989,0.02934973576127646,STAT6
19544,0.029343733304502462,MSS51
8613,0.029337715417197756,ITPR2
3736,0.02933726808829988,CHRNB3
8332,0.029337168265393062,IL18
19349,0.02933659073072003,ZBTB10
18420,0.029335209640735386,TSPAN33
18257,0.029321090753004042,TRIM21
9873,0.029320320498239204,SLC25A48-AS1
17331,0.029318420964140057,TBC1D17
4132,0.029318227927928275,COX6C
10860,0.02931452723821456,MIPOL1
19857,0.029313407914983526,ZNF579
13056,0.029312581721757023,PDHX
8304,0.029305404756798194,IL10RB
13124,0.02930493177778744,PER3
13092,0.029304428725653933,PDZD2
7733,0.02930237209636058,HHIPL1
16340,0.029299489493667927,SMAD4
11386,0.0292979269099427,MYRIP
19419,0.02929179129184409,FLJ23024
5297,0.029289616312829024,EBAG9
2091,0.029289370518863315,SWSAP1
11929,0.029288124925115004,NPB
12316,0.02927941326962041,OR1D2
19636,0.02927374545576635,ZNF257
5514,0.029269560778884686,EMCN
15100,0.029267990841120146,RPL37A
14865,0.029266448118497712,RIPK3
15425,0.02926441911429728,SCARNA2
5212,0.02926402382526139,DTX3
5994,0.029263013278131893,FAM19A1
18571,0.029261090609254987,TUT1
19885,0.029257283591644548,ZNF613
11507,0.029248033063985015,NCBP2
1493,0.029242225376166057,LINC00293
15118,0.029239878005837844,RPLP1
12648,0.02923800968592107,OSCAR
15627,0.02923701683235495,SEPT7P2
11622,0.0292346704673285,NDUFA7
2546,0.029229878545690712,LINC01554
7140,0.029226987422911504,GNRHR2
55,0.029225758794354507,ABAT
2669,0.029219579512211415,C7orf33
7098,0.02921126215494491,GNAO1
11660,0.02921122936076779,NECAP1
18963,0.029207706713254816,VEZF1
2294,0.02920048423514854,C20orf197
11553,0.029198203414136238,C21orf9
3109,0.029195071387795486,CCDC157
2735,0.029193095661665062,ZNF252P-AS1
8595,0.029190559273608835,ITIH1
8549,0.029185466401384284,ISL2
957,0.029183489913788427,ARHGEF12
5281,0.029182706041588798,DZIP1L
3396,0.029180713460613232,CDC27
4048,0.029175631165098213,COL4A5
17470,0.029172995178264435,TDRG1
15755,0.029168611343211758,SFTP1
1772,0.029167769785416423,SPINDOC
11980,0.029164965532700215,NR1H4
10778,0.02916229139278037,MFSD4
8862,0.029161487029146636,KIAA0195
11571,0.02916143942273173,CRYM-AS1
1612,0.029155252316440904,BRSK2
2153,0.029153182442078235,C1orf109
10981,0.029151475939026728,MORN3
3792,0.029149890550350253,CKAP5
9726,0.029145975972876242,LINC00906
17155,0.029141275944082605,SYCP1
10938,0.02913948625400329,MMP7
6715,0.029138510744824552,G3BP1
4189,0.029136990883046283,CPVL
6690,0.02913594644120243,FXR2
2412,0.0291288735211295,CYP1B1-AS1
18707,0.0291276073270818,UBXN10
3245,0.029120305732258836,CCND3
10431,0.029114922642335995,MAL2
7425,0.029113784975324346,GRXCR2
6895,0.02911011784001716,GDF1
1260,0.029109466534378486,ATP7A
17870,0.029109214620108653,TMEM202
19973,0.02910700702973249,ZNF735
10859,0.029102183368344112,MIPEP
7940,0.029101859036618445,HOOK1
18992,0.02909331734731975,VNN3
7248,0.02909213683732761,ADGRD1
6401,0.029091039042970855,FKBP10
17305,0.029081486275716606,TAS2R42
12517,0.02907597760191518,OR5D13
3506,0.02907227297073511,CDRT15P1
11026,0.029072201080972988,MRAP
17086,0.02906800600078098,SUCNR1
9149,0.029066322669728487,KPNA6
560,0.029056465618300574,ALG1
6343,0.02905546460669196,FGF18
1970,0.029052758398959433,C16orf6
19260,0.029048350424146552,XKR7
2884,0.029047022757417832,CAGE1
18913,0.029045949028698725,UVRAG
1736,0.029040745963758146,TEX40
6913,0.029037454432803138,GEMIN6
4398,0.029036937255146313,CTRL
9766,0.029035752820785164,FAM237A
13080,0.02903237513232258,C20orf126
18074,0.029031824372191404,TNNC2
6633,0.02902742622140454,FRS3
16741,0.02902451177256564,SPDYE6
6179,0.029020707222900694,FASTK
3099,0.029005731636103888,CFAP58
12097,0.029005379760903973,NUDT16
15202,0.029004580145948127,RRH
14944,0.029004302758339044,RNF166
13607,0.029001791805624684,POLD1
2083,0.02900172142879891,CACTIN
14121,0.028999275155232512,PSMA4
5653,0.028993862622225842,EREG
15951,0.028993420609368666,SLC10A6
16066,0.028990282584747232,SLC25A2
18097,0.028989812204332298,TOB1
12659,0.028988508501206524,SLC51B
5284,0.028986784911380643,E2F1
12670,0.02898549864255982,OTOP1
18962,0.028981004146123302,VEPH1
19344,0.02898009237249497,ZBED2
16079,0.0289755782871263,SLC25A41
18601,0.028969795067646013,TYK2
13544,0.028968503739516625,PMM1
18529,0.028960562571993066,TUBA1A
14170,0.028958578276820364,PSPC1
14317,0.028956168948098073,PYCARD
17176,0.028953075042299922,SYNJ1
4185,0.028952910217864575,CPT1A
4636,0.028952787692419036,DAZAP1
17301,0.02895273114919566,TAS2R39
1766,0.028950975411878455,HSPC179
19401,0.02894341565229875,FLJ20318
3923,0.02893225397086193,CLVS1
7075,0.028924767729296894,GMCL1
6669,0.028923950488042513,FUK
14980,0.028921543607370037,RNF38
4833,0.028913851637050972,DFFB
9253,0.02890551852600444,KRTAP3-3
1293,0.02889682477141536,AUP1
13421,0.028890539438190782,PLAC9
13231,0.028886998879461157,KIAA0662
8476,0.02888628116239837,IP6K1
1861,0.028879699221400826,PCNXL4
11448,0.028877624950547996,NAP1L5
10365,0.028876993589863807,LZTR1
16683,0.028876672774746242,SPAG1
3146,0.028863255254878935,CCDC53
8855,0.028859399827882125,KIAA0101
5908,0.02885790591452384,SAXO2
6018,0.028845569385978456,FAM27A
12211,0.028843088190836655,OGFR
4870,0.028837719703645664,DHRS11
4134,0.028830572370284763,COX7A2L
13500,0.02883008731437162,PLK1
12304,0.028822852752100756,OR13D1
15535,0.028822813600817426,SEC11C
16948,0.028817532626429943,ST7
283,0.02881386996669104,ADAM33
13751,0.028813458952335565,PPIE
2525,0.028807820346804486,CTBP1-AS2
15314,0.02880501003093589,S100G
10123,0.028804624395616214,LPAR1
1685,0.02878194194525838,C10orf120
1217,0.02877913107913461,ATP5B
379,0.028773678696932505,ADRB3
6289,0.02876538328650407,FCN3
7400,0.02876516096305237,GRIPAP1
8363,0.028760308582686803,IL27RA
10985,0.02874793537859393,MARC2
8295,0.028747876167424014,IKBKE
8311,0.028745623336052947,IL12RB2
11457,0.028740950690647978,NARFL
10134,0.02873789319683212,LPGAT1
16618,0.028735279926744003,SOCS5
2821,0.02873480143580941,CA10
17868,0.028721693495036935,TMEM200C
12470,0.02871309308902332,OR51V1
15738,0.02871039591592273,SRSF1
5319,0.028708581994237512,C6orf91
8588,0.028706509463680304,ITGB3
595,0.028704052619356296,ALS2CR11
9269,0.028700430813711344,KRTAP5-5
6208,0.028698757782531836,FBXL18
10695,0.028697356249144084,MEF2A
9171,0.028690619779323537,KRT19
2444,0.02868652622790997,C3P1
13163,0.028685714305061904,PFN3
15547,0.028685333890650404,SEC22C
11390,0.028683246040394093,KAT6A
12256,0.028680847843553302,GLC1E
11480,0.028676044336552152,NBL1
18776,0.028674626349644638,UMOD
10587,0.028673778509223053,MBLAC2
10449,0.02867333335875734,MAN2B1
11154,0.028670474313532538,MSLN
10719,0.028666323711779983,MEP1B
9385,0.028663706326073735,LCN1
13344,0.028663058335464883,PIPSL
12181,0.028660637912754028,OC90
5627,0.02865034432142071,EPS8L1
6735,0.028641038136808634,GABRA1
5295,0.028638242508028038,EAPP
12525,0.028630529980341858,OR5H2
15687,0.028630271935800793,SESN2
8538,0.02862852350853447,IRX4
8156,0.028623433850787423,IBTK
11895,0.028622465012858013,NOP10
571,0.028622092491625457,ALKBH5
2739,0.02862062133802923,SBSPON
10028,0.02861679152933397,TSSC2
12597,0.02861456124899657,OR8D3
6263,0.028614115259346033,FBXW5
5684,0.02861331445504586,ESM1
16527,0.028611798073490888,SNORA77
16934,0.028607255856003478,ST5
11317,0.028606487928428723,MYH15
12646,0.028605726336544568,OSBPL9
8936,0.028604634170584186,KIAA1429
18039,0.028602563258143705,TNFRSF17
2862,0.028601256575452136,CACNA2D3
6391,0.028600586931865082,FIGNL2
12327,0.02858738701015969,OR1K1
15144,0.028584684446760274,RPS17
10438,0.028578213570716188,MAML1
6142,0.028577824837963523,FAM92B
7842,0.028577144572569463,HKR1
6427,0.028575630090052026,FLI1
3072,0.028575251221746232,CFAP53
5132,0.02857429000528684,DPM1
3451,0.028573000700770665,CDHR3
6509,0.02857223297594239,FLYWCH2
10692,0.02856637090680944,MED7
5218,0.028564157251347356,DUOXA1
579,0.028559885173192676,ALOX12B
14084,0.02855372396256755,PRSS57
16160,0.028553401963027195,SLC35E2A
9120,0.028541462248378044,KLK6
9036,0.028540837605837685,KIRREL3
7250,0.02853802954822849,GPR137B
10730,0.02853363671948501,METAP2
7435,0.02853117013641553,GSK3B
13348,0.028529914185331073,PISD
14931,0.02852868074412693,RNF144A
13670,0.028526205243270916,POMT2
20045,0.028521301482322785,ZNF843
17057,0.028519871209480595,STX11
7628,0.02851931007091637,HCG4B
8730,0.02851786930602589,KCNH7
1184,0.028516826488292183,ATOX1
16816,0.028509656331365697,SPRY3
17630,0.028503019602515414,TICAM2
2640,0.028494188678743725,C6orf41
20001,0.028491982527645565,ZNF77
5785,0.028490634025355274,F8
11606,0.028489540881037168,NDRG4
4269,0.02848771903002912,CRYBB3
4958,0.028487101176992324,DLG3
7829,0.02848694273622115,H4F2
18373,0.028486875771983774,PRSS3P2
12432,0.02848639048091365,OR4K14
15864,0.028485368780776114,SHROOM2
10118,0.028482849770753226,LOXL2
18866,0.02848197182582039,USP32
1044,0.028477407396977156,ARR3
9094,0.028470721321238034,KLHL30
15502,0.028470602260603096,SDC1
2998,0.028470041391060352,CASQ2
9899,0.028469689080248363,LINC00493
10185,0.02846920626164098,LRPAP1
8463,0.028468855912251102,INTS1
9421,0.028468275549043118,LEMD2
8006,0.028464356099825873,HPX
